Term,Course,Title,Section,CRN,Days,Times,Location,Status,Max,Now,Instructor,Delivery Mode,Credits,Info,Comments
202590,CS106,INTRO TO COMPUTING,005,91905,MW,11:30 AM - 12:50 PM,CKB 341,Closed,0,0,"Rutkowski, Wallace",Face-to-Face,3,Book,
202590,CS106,INTRO TO COMPUTING,007,91906,MW,10:00 AM - 11:20 AM,CKB 315,Closed,0,0,"Rutkowski, Wallace",Face-to-Face,3,Book,
202590,CS106,INTRO TO COMPUTING,011,91908,MW,11:30 AM - 12:50 PM,ME 221,Closed,20,20,"Kapleau, Jonathan",Face-to-Face,3,Book,
202590,CS106,INTRO TO COMPUTING,105,91909,T,6:00 PM - 8:50 PM,TIER 114,Closed,15,15,"Joshi, Digant",Face-to-Face,3,Book,
202590,CS113,INTRO COMPUTER SCI I,003,91911,TF,8:30 AM - 9:50 AM,KUPF 106,Open,56,17,"Pethkar, Kaustubh Vijaykumar",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details.
Students must bring their own device for this section."
202590,CS113,INTRO COMPUTER SCI I,005,91912,TF,10:00 AM - 11:20 AM,KUPF 106,Open,56,40,"Pethkar, Kaustubh Vijaykumar",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details.
Students must bring their own device for this section."
202590,CS113,INTRO COMPUTER SCI I,101,91913,R,6:00 PM - 8:50 PM,KUPF 106,Open,60,23,"Estes, Michael",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details.
Students must bring their own device for this section."
202590,CS113,INTRO COMPUTER SCI I,103,91914,T,6:00 PM - 8:50 PM,KUPF 106,Open,60,20,"Estes, Michael",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details.
Students must bring their own device for this section."
202590,CS113,INTRO COMPUTER SCI I,001,91910,MW,1:00 PM - 2:20 PM,KUPF 106,Closed,56,56,"Spirollari, Junilda",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details.
Students must bring their own device for this section."
202590,CS114,INTRO TO COMPUTER SCIENCE II,101,91919,W,6:00 PM - 8:50 PM,CKB 217,Open,70,41,"Zaidenberg, Ayelet",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS114,INTRO TO COMPUTER SCIENCE II,001,91915,F,2:30 PM - 5:20 PM,CKB 204,Closed,20,20,"Calvin, James",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS114,INTRO TO COMPUTER SCIENCE II,005,91917,F,1:00 PM - 3:50 PM,KUPF 106,Closed,20,20,"Schieber, Baruch",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS114,INTRO TO COMPUTER SCIENCE II,007,91918,TR,11:30 AM - 12:50 PM,CKB 217,Closed,50,50,"Zaidenberg, Ayelet",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS114,INTRO TO COMPUTER SCIENCE II,103,91916,R,6:00 PM - 8:50 PM,CKB 217,Closed,70,70,"Kapleau, Jonathan",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS114,INTRO TO COMPUTER SCIENCE II,HM1,91920,F,2:30 PM - 5:20 PM,CKB 204,Open,10,7,"Calvin, James",Face-to-Face,3,Book,"Honors Course
Students must bring their own device for this section."
202590,CS114,INTRO TO COMPUTER SCIENCE II,HM3,91921,F,1:00 PM - 3:50 PM,KUPF 106,Open,10,3,"Schieber, Baruch",Face-to-Face,3,Book,"Honors Course
Students must bring their own device for this section."
202590,CS115,INTRO TO COMP SCIENCE I IN C++,005,91924,MR,2:30 PM - 3:50 PM,CKB 226,Open,13,10,"Wu, Jun",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS115,INTRO TO COMP SCIENCE I IN C++,103,91927,R,6:00 PM - 8:50 PM,FENS 160,Open,20,16,"Wu, Jun",Face-to-Face,3,Book,
202590,CS115,INTRO TO COMP SCIENCE I IN C++,001,91922,MW,8:30 AM - 9:50 AM,CKB 226,Closed,13,13,"Wu, Jun",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS115,INTRO TO COMP SCIENCE I IN C++,003,91923,TR,11:30 AM - 12:50 PM,KUPF 107,Closed,13,13,"Wu, Jun",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS115,INTRO TO COMP SCIENCE I IN C++,101,91926,T,6:00 PM - 8:50 PM,FENS 160,Closed,20,20,"Soltis, Jolanta",Face-to-Face,3,Book,
202590,CS116,INTRO TO COMP SCI II C++,001,91928,MW,1:00 PM - 2:20 PM,GITC 2302,Open,35,21,"Vaish, Prabhat",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS116,INTRO TO COMP SCI II C++,003,91929,MW,11:30 AM - 12:50 PM,GITC 2302,Open,35,26,"Vaish, Prabhat",Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS210,TECH HIST OF COMP,101,91930,W,6:00 PM - 8:50 PM,CKB 124,Open,43,13,"Koblentz, Evan",Face-to-Face,3,Book,
202590,CS241,FOUNDATIONS OF COMP SCIENCE I,001,91931,W,8:30 AM - 11:20 AM,GITC 3600,Open,40,39,"Ionescu, Adrian",Face-to-Face,3,Book,
202590,CS241,FOUNDATIONS OF COMP SCIENCE I,003,91932,T,8:30 AM - 11:20 AM,GITC 3600,Closed,40,40,"Naik, Kamlesh",Face-to-Face,3,Book,
202590,CS241,FOUNDATIONS OF COMP SCIENCE I,005,91933,TR,10:00 AM - 11:20 AM,KUPF 118,Closed,80,80,"Zaidenberg, Ayelet",Face-to-Face,3,Book,
202590,CS280,PROGRAMMING LANG CONCEPTS,001,91934,"T
R","8:30 AM - 9:50 AM
8:30 AM - 9:50 AM","KUPF 211
CKB 315",Open,28,20,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,003,91935,"T
R","8:30 AM - 9:50 AM
8:30 AM - 9:50 AM","KUPF 211
CKB 310",Open,28,9,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,005,91936,"T
R","8:30 AM - 9:50 AM
8:30 AM - 9:50 AM","KUPF 211
CKB 341",Open,28,5,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,015,91941,"T
R","2:30 PM - 3:50 PM
2:30 PM - 3:50 PM","KUPF 117
KUPF 210",Open,28,8,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,017,91942,"T
R","2:30 PM - 3:50 PM
2:30 PM - 3:50 PM","KUPF 117
CKB 314",Open,28,13,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,007,91937,"T
R","11:30 AM - 12:50 PM
11:30 AM - 12:50 PM","KUPF 211
CKB 222",Closed,28,28,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,009,91938,"T
R","11:30 AM - 12:50 PM
11:30 AM - 12:50 PM","KUPF 211
CKB 215",Closed,28,28,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,011,91939,"T
R","11:30 AM - 12:50 PM
11:30 AM - 12:50 PM","KUPF 211
CKB 320",Closed,28,28,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS280,PROGRAMMING LANG CONCEPTS,013,91940,"T
R","2:30 PM - 3:50 PM
2:30 PM - 3:50 PM","KUPF 117
ECEC 100",Closed,28,28,"Arafeh, Bassel",Face-to-Face,3,Book,"This course has common exams.
See https://www5.njit.edu/registrar/exams/ for details."
202590,CS288,INTENSIVE PROGRAMMING IN LINUX,001,91943,MR,1:00 PM - 2:20 PM,KUPF 117,Closed,60,60,"Dale, Mohit",Face-to-Face,3,Book,
202590,CS288,INTENSIVE PROGRAMMING IN LINUX,003,91944,WF,1:00 PM - 2:20 PM,KUPF 118,Closed,60,59,"Dale, Mohit",Face-to-Face,3,Book,
202590,CS288,INTENSIVE PROGRAMMING IN LINUX,005,91945,WF,8:30 AM - 9:50 AM,KUPF 118,Closed,60,60,"Dale, Mohit",Face-to-Face,3,Book,
202590,CS288,INTENSIVE PROGRAMMING IN LINUX,007,96595,T,8:30 AM - 11:20 AM,GITC 4402,Closed,43,42,"Itani, Abdul-Rahman",Face-to-Face,3,Book,
202590,CS288,INTENSIVE PROGRAMMING IN LINUX,H01,91946,TR,11:30 AM - 12:50 PM,KUPF 104,Open,30,10,"Ding, Xiaoning",Face-to-Face,3,Book,Honors Course
202590,CS301,INTRODUCTION TO DATA SCIENCE,001,91947,F,8:30 AM - 11:20 AM,KUPF 209,Closed,60,60,"Li, Yajuan",Face-to-Face,3,Book,
202590,CS301,INTRODUCTION TO DATA SCIENCE,003,91948,T,8:30 AM - 11:20 AM,KUPF 117,Closed,60,60,"Wang, Lingxiao",Face-to-Face,3,Book,
202590,CS331,DATABASE SYSTEM DESIGN & MGMT,001,91949,MR,1:00 PM - 2:20 PM,CKB 303,Open,80,77,"Eren, Canan",Face-to-Face,3,Book,
202590,CS331,DATABASE SYSTEM DESIGN & MGMT,101,91951,M,6:00 PM - 8:50 PM,KUPF 210,Open,80,64,"Kaur, Ravneet",Face-to-Face,3,Book,
202590,CS331,DATABASE SYSTEM DESIGN & MGMT,003,91950,MW,11:30 AM - 12:50 PM,GITC 1400,Closed,40,40,"Sharma, Shantanu",Face-to-Face,3,Book,
202590,CS331,DATABASE SYSTEM DESIGN & MGMT,HM1,91952,MW,11:30 AM - 12:50 PM,GITC 1400,Open,30,25,"Sharma, Shantanu",Face-to-Face,3,Book,Honors Course
202590,CS332,PRINCIPLES OF OPER SYS,001,91953,MW,11:30 AM - 12:50 PM,KUPF 202,Closed,45,45,"Gerbessiotis, Alexandros",Face-to-Face,3,Book,
202590,CS332,PRINCIPLES OF OPER SYS,005,91955,TR,2:30 PM - 3:50 PM,CULM LECT 3,Closed,40,40,"Naik, Kamlesh",Face-to-Face,3,Book,
202590,CS332,PRINCIPLES OF OPER SYS,007,91956,MW,1:00 PM - 2:20 PM,CULM LECT 1,Closed,60,60,"Gerbessiotis, Alexandros",Face-to-Face,3,Book,
202590,CS332,PRINCIPLES OF OPER SYS,009,96597,MW,10:00 AM - 11:20 AM,TIER 107,Closed,20,20,,Face-to-Face,3,Book,
202590,CS332,PRINCIPLES OF OPERATING SYSTEMS,H01,91957,"M
W","10:00 AM - 11:20 AM
10:00 AM - 11:20 AM","CKB 215
TIER 106",Open,20,19,"Yao, Zhihao",Face-to-Face,3,Book,Honors Course
202590,CS337,PERFORMANCE MODELING IN COMPUT,001,91958,F,8:30 AM - 11:20 AM,KUPF 203,Closed,40,40,"Calvin, James",Face-to-Face,3,Book,
202590,CS341,FOUND OF COMPUTER SCIENCE II,001,91959,TR,4:00 PM - 5:20 PM,KUPF 117,Open,80,70,"Ionescu, Adrian",Face-to-Face,3,Book,
202590,CS341,FOUND OF COMPUTER SCIENCE II,003,91960,TR,11:30 AM - 12:50 PM,KUPF 106,Closed,60,60,"Kaur, Arashdeep",Face-to-Face,3,Book,
202590,CS341,FOUND OF COMPUTER SCIENCE II,005,91961,TR,11:30 AM - 12:50 PM,KUPF 209,Closed,40,40,"Nakayama, Marvin",Face-to-Face,3,Book,
202590,CS341,FOUND OF COMPUTER SCIENCE II,HM1,91962,TR,11:30 AM - 12:50 PM,KUPF 209,Closed,20,20,"Nakayama, Marvin",Face-to-Face,3,Book,Honors Course
202590,CS350,INTRO TO COMPUTER SYSTEMS,001,91963,MR,8:30 AM - 9:50 AM,KUPF 117,Closed,43,43,"Itani, Abdul-Rahman",Face-to-Face,3,Book,
202590,CS350,INTRO TO COMPUTER SYSTEMS,003,91964,MR,4:00 PM - 5:20 PM,KUPF 106,Closed,43,43,"Itani, Abdul-Rahman",Face-to-Face,3,Book,
202590,CS350,INTRO TO COMPUTER SYSTEMS,005,91965,TR,11:30 AM - 12:50 PM,CULM LECT 3,Closed,43,43,"Itani, Abdul-Rahman",Face-to-Face,3,Book,
202590,CS350,INTRO TO COMPUTER SYSTEMS,007,91966,MR,1:00 PM - 2:20 PM,KUPF 207,Closed,43,43,"Itani, Abdul-Rahman",Face-to-Face,3,Book,
202590,CS350,INTRO TO COMPUTER SYSTEMS,009,91967,MW,1:00 PM - 2:20 PM,GITC 1400,Closed,80,80,"Sohn, Andrew",Face-to-Face,3,Book,
202590,CS351,INTRODUCTION TO CYBERSECURITY,001,91968,M,8:30 AM - 11:20 AM,ME 224,Open,60,54,"Berenjian, Samaneh",Face-to-Face,3,Book,
202590,CS351,INTRODUCTION TO CYBERSECURITY,101,91970,F,6:00 PM - 8:50 PM,KUPF 205,Open,60,50,"Raza, Asad",Face-to-Face,3,Book,
202590,CS351,INTRODUCTION TO CYBERSECURITY,003,91969,MW,11:30 AM - 12:50 PM,KUPF 209,Closed,60,60,"Hamidli, Fuad",Face-to-Face,3,Book,
202590,CS356,INTRO TO COMPUTER NETWORKS,005,91973,MW,1:00 PM - 2:20 PM,KUPF 211,Open,80,37,"Mani, Kumar",Face-to-Face,3,Book,
202590,CS356,INTRO TO COMPUTER NETWORKS,001,91971,MW,11:30 AM - 12:50 PM,GITC 1100,Closed,80,80,"Mani, Kumar",Face-to-Face,3,Book,
202590,CS356,INTRO TO COMPUTER NETWORKS,003,91972,TF,4:00 PM - 5:20 PM,KUPF 118,Closed,80,80,"Raza, Asad",Face-to-Face,3,Book,
202590,CS356,INTRO TO COMPUTER NETWORKS,101,91974,T,6:00 PM - 8:50 PM,CKB 106,Closed,40,40,"McCann, William",Face-to-Face,3,Book,
202590,CS370,INTRO TO ARTIFCL INTELLGNCE,001,91975,TR,8:30 AM - 9:50 AM,KUPF 209,Open,40,38,"Monogioudis, Pantelis",Face-to-Face,3,Book,
202590,CS375,INTRO TO MACHINE LEARNING,003,91977,F,6:00 PM - 8:50 PM,KUPF 106,Open,40,38,"Musialski, Przemyslaw",Face-to-Face,3,Book,
202590,CS375,INTRO TO MACHINE LEARNING,001,91976,MR,2:30 PM - 3:50 PM,CKB 204,Closed,60,60,"Bakhshaliyev, Khalid",Face-to-Face,3,Book,
202590,CS375,INTRO TO MACHINE LEARNING,HM1,96584,F,6:00 PM - 8:50 PM,KUPF 106,Open,20,7,"Musialski, Przemyslaw",Face-to-Face,3,Book,Honors Course
202590,CS388,ANDROID APPLICATION DEVELOPMNT,001,91978,MW,11:30 AM - 12:50 PM,KUPF 117,Closed,80,80,,Face-to-Face,3,Book,Students must bring their own device for this section.
202590,CS408,CRYPTOGRAPHY & INTERNET SECRTY,103,96580,M,6:00 PM - 8:50 PM,FMH 110,Closed,40,40,"Hamidli, Fuad",Face-to-Face,3,Book,
202590,CS434,ADVANCED DATABASE SYSTEMS,001,91980,MR,2:30 PM - 3:50 PM,GITC 1100,Closed,40,40,"Eren, Canan",Face-to-Face,3,Book,
202590,CS435,ADV DATA STRUCT,101,96741,"R
F","6:00 PM - 8:50 PM
6:00 PM - 7:00 PM","KUPF 117
KUPF 117",Open,43,11,,Face-to-Face,3,Book,
202590,CS435,ADV DATA STRUCT,001,91981,"TR
F","1:00 PM - 2:20 PM
1:00 PM - 2:00 PM","CULM LECT 2
KUPF 210",Closed,80,80,"Eskandari, Marzieh",Face-to-Face,3,Book,
202590,CS435,ADV DATA STRUCT,003,91982,"TR
F","4:00 PM - 5:20 PM
4:00 PM - 5:00 PM","KUPF 211
KUPF 210",Closed,80,80,"Eskandari, Marzieh",Face-to-Face,3,Book,
202590,CS444,BIG DATA SYSTEMS,001,91983,R,8:30 AM - 11:20 AM,FMH 321,Closed,30,30,"Bhavsar, Jaini",Face-to-Face,3,Book,
202590,CS450,DATA VISUALIZATION,001,91984,TR,2:30 PM - 3:50 PM,CKB 222,Closed,36,36,"Islam, Akm",Face-to-Face,3,Book,
202590,CS455,INTRO TO GPU CLUSTER PROG,001,96724,MW,10:00 AM - 11:20 AM,GITC 1100,Open,30,25,"Sohn, Andrew",Face-to-Face,3,Book,
202590,CS482,DATA MINING,001,91986,F,1:00 PM - 3:50 PM,KUPF 206,Closed,43,43,"Bakhshaliyev, Khalid",Face-to-Face,3,Book,
202590,CS485,ST: COUNTER HACKING TECHNIQUES,007,96730,MR,4:00 PM - 5:20 PM,KUPF 204,Open,23,3,,Face-to-Face,3,Book,See department for permission to enroll
202590,CS485,ST: GPU CLUSTER PROGRAMMING,005,91989,MW,10:00 AM - 11:20 AM,,Closed,0,0,,Face-to-Face,3,Book,"Cancelled 05/07/25
See CS 455 001"
202590,CS485,ST: SMARTPHONE SECURITY & RELIABILITY,003,91988,T,8:30 AM - 11:20 AM,,Closed,0,0,,Face-to-Face,3,Book,"Cancelled 05/07/25
See CS 487 001"
202590,CS487,SMARTPHONE SECURITY AND RELIAB,001,96725,T,8:30 AM - 11:20 AM,KUPF 104,Open,40,8,"Neamtiu, Iulian",Face-to-Face,3,Book,
202590,CS488,INDEPENDENT STUDY IN CS,340,91990,,TBA,,Open,19,0,"Abichandani, Pramod",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,522,91991,,TBA,,Open,19,0,"Kellogg, Martin",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,523,91992,,TBA,,Open,19,0,"Shi, Cong",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,524,91993,,TBA,,Open,19,0,"Yao, Zhihao",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,525,91994,,TBA,,Open,19,0,"Jayarajah, Kasthuri",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,531,91995,,TBA,,Open,19,0,"Bader, David",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,532,91996,,TBA,,Open,19,0,"Xu, Pan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,533,91997,,TBA,,Open,19,0,"Koutis, Ioannis",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,535,91998,,TBA,,Open,19,0,"Musialski, Przemyslaw",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,537,91999,,TBA,,Open,19,0,"Geller, James",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,540,92000,,TBA,,Open,19,0,"Basu Roy, Senjuti",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,542,92001,,TBA,,Open,19,0,"Li, Jing",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,543,92002,,TBA,,Open,19,0,"Sharma, Shantanu",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,546,92003,,TBA,,Open,19,0,"Rohloff, Kurt",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,550,92004,,TBA,,Open,19,0,"Roshan, Usman",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,553,92005,,TBA,,Open,19,0,"Perl, Yehoshua",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,555,92006,,TBA,,Open,19,0,"Ding, Xiaoning",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,560,92007,,TBA,,Open,19,0,"Shih, Frank",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,563,92008,,TBA,,Open,19,0,"Schieber, Baruch",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,564,92009,,TBA,,Open,19,0,"Borcea, Cristian",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,567,92010,,TBA,,Open,19,0,"Wang, Jason",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,571,92011,,TBA,,Open,19,0,"Sohn, Andrew",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,572,92012,,TBA,,Open,19,0,"Wei, Zhi",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,573,92013,,TBA,,Open,19,0,"Curtmola, Reza",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,581,92014,,TBA,,Open,19,0,"Nakayama, Marvin",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,593,92015,,TBA,,Open,19,0,"Calvin, James",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,594,92016,,TBA,,Open,19,0,"Pradhan, Alisha",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,596,92017,,TBA,,Open,19,0,"Malkin, Nathan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,600,92018,,TBA,,Open,19,0,"Gerbessiotis, Alexandros",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,604,92019,,TBA,,Open,19,0,"Oria, Vincent",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,606,92020,,TBA,,Open,19,0,"Wu, Chase",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,611,92021,,TBA,,Open,19,0,"Hoover, Amy",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,612,92022,,TBA,,Open,19,1,"Vinnikov, Margarita",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,613,92023,,TBA,,Open,19,0,"Chen, Yi",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,617,92024,,TBA,,Open,19,1,"Daher, Salam",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,618,92025,,TBA,,Open,19,0,"Neamtiu, Iulian",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,620,92026,,TBA,,Open,19,0,"Liu, Chengjun",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,623,92027,,TBA,,Open,19,0,"Theodoratos, Dimitrios",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,624,92028,,TBA,,Open,19,0,"Wang, Guiling",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,625,92029,,TBA,,Open,19,0,"Mili, Ali",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,626,92030,,TBA,,Open,19,0,"Chakareski, Jakov",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS488,INDEPENDENT STUDY IN CS,627,92031,,TBA,,Open,19,0,"Weiss, Tomer",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,340,92032,,TBA,,Open,19,0,"Abichandani, Pramod",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,522,92033,,TBA,,Open,19,0,"Kellogg, Martin",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,523,92034,,TBA,,Open,19,0,"Shi, Cong",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,524,92035,,TBA,,Open,19,0,"Yao, Zhihao",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,525,92036,,TBA,,Open,19,0,"Jayarajah, Kasthuri",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,531,92037,,TBA,,Open,19,0,"Bader, David",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,532,92038,,TBA,,Open,19,0,"Xu, Pan",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,533,92039,,TBA,,Open,19,0,"Koutis, Ioannis",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,535,92040,,TBA,,Open,19,0,"Musialski, Przemyslaw",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,537,92041,,TBA,,Open,19,0,"Geller, James",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,540,92042,,TBA,,Open,19,0,"Basu Roy, Senjuti",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,542,92043,,TBA,,Open,19,0,"Li, Jing",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,543,92044,,TBA,,Open,19,0,"Sharma, Shantanu",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,546,92045,,TBA,,Open,19,0,"Rohloff, Kurt",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,550,92046,,TBA,,Open,19,0,"Roshan, Usman",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,553,92047,,TBA,,Open,19,0,"Perl, Yehoshua",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,555,92048,,TBA,,Open,19,0,"Ding, Xiaoning",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,560,92049,,TBA,,Open,19,0,"Shih, Frank",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,563,92050,,TBA,,Open,19,0,"Schieber, Baruch",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,564,92051,,TBA,,Open,19,0,"Borcea, Cristian",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,567,92052,,TBA,,Open,19,0,"Wang, Jason",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,571,92053,,TBA,,Open,19,0,"Sohn, Andrew",Face-to-Face,3,Book,See department for permission to enroll.
202590,CS489,COMPUTER SCIENCE RESEARCH PROJ,572,92054,,TBA,,Open,19,0,"Wei, Zhi",Face-to-Face,3,Book,See department for permission to enroll.
